publishedAt,authorDisplayName,textDisplay,likeCount
2023-09-20T03:48:17Z,@mayoi_89ji,"Semog itu streamer pd lit ini, jujur sangat mengganggu bila ada promosi judi online",0
2023-09-20T03:46:26Z,@vladimirmakarov6404,Slogan sirkel penjudi : pinjem seratus aja!,0
2023-09-20T03:46:20Z,@hoseaferdinal.8589,Live streamer mobile legend :&quot;Santai dulu gasi&quot;,0
2023-09-20T03:46:04Z,@desywija9971,Gw lagi masak langsung nengok ke hp pas opening pake lagu ost samurai x..bangsat lu bang keren bgt..,0
2023-09-20T03:45:27Z,@KentangTech_official,"dengan konten ini semoga semakin banyak orang memahami dan mengerti.... bahwa chip, slot, dkknya bukan hal sepele yang sangat perlu dihindari",1
2023-09-20T14:38:52Z,@Panji_Net,Bg rakit PC 2 jt buat maen slot🗿🗿🗿🗿🗿,0
2023-09-20T03:45:04Z,@aryantocahtrenggalek183,"Salahin pihak yg berwenang (pemerintah) brow,<br>Bagaimana judi online bisa diakses masyarakat",0
2023-09-20T03:44:06Z,@akusangatimutdanmenggemask3485,gila ini yg ditunggu tunggu. tapi tumben ga ada logo close the door. dedi vahyadi takut kena senggol atau gimana?,0
2023-09-20T03:44:04Z,@lunacellebi,"kalo scroll tiktok atau ig reels sering banget liat konten yg ada wm judol nya, bahkan konten reliji juga ada yg iklanin judol.",0
2023-09-20T03:43:56Z,@abc5dsrgg281,"streamer Mobile Legend tuh sering bgt disawer sama Team Judi Online , apa lg viewers ny si streamer Mobile Legend itu bsa sampe puluhan ribu views , kebayang kan yang nyantol duit ny berapa ke situs judi online .<br><br><br>Polisi Cyber Indo gerakny lama , harusny yang kek gini tuh ditindak",0
2023-09-20T03:42:59Z,@techiesahoo7064,"keren bet openingnya bang <a href=""https://www.youtube.com/watch?v=sjkU1cSq900&amp;t=134"">2:14</a>",0
2023-09-20T03:42:12Z,@aldikrisoemawikarta6618,The Profesor,0
2023-09-20T03:40:55Z,@AkanadaCaratukbahagia-uq2it,@marsh🎉 @xii😢n @lumin😅ire,0
2023-09-20T03:40:41Z,@noel13406,Serius nanya bang. <br>Kalau dari sisi regulasi bisa ga itu dihilangkan. ? <br>Buat konten dari spektrum peran negara dong bang<br>Mksh,0
2023-09-20T03:39:46Z,@duniadavin4481,Jumlah pengguna judi online 212 ribu ? Hmm... nampaknya angka yg sangat familier bagi saya.. apakah mereka alumni monas university ? 😂,1
2023-09-20T03:38:36Z,@shblkrm1587,WM judi di meme makin meresahkan..,0
2023-09-20T03:38:30Z,@zweehs,"Thank you bang fer, udah ngangkat topik ini buat dibahas. Jujur gw pribadi bingung sama influencer, content creator, artis atau yang sejenisnya yang berani ambil “endorse” buat promosiin hal2 kayak binary option, slot, dan judi online lain, apakah mereka nggak ngerti soal itu? (Yang gw pribadi rasa mereka tidak sebodoh itu) dan tidak mikir dampaknya buat bangsa mereka sendiri?",8
2023-09-20T07:32:23Z,@tominasir7437,"Ya shrsnya dan sejatiny org² ini ngelakuinny dg sadar, kl kg tau lbh ke dalih/alibi mrka aj. Mereka lbh mentingin keuntungan pribadi toh gw kg make/kl gw make ya itu keputusan pribadi gw sama halny org² yg berjudi lain pdhl bsa jd mereka ikut judi online gara² influencer tsb",1
2023-09-20T07:55:52Z,@zweehs,"@@tominasir7437 logika kalah sama nafsu ya. Padahal kalo ditelaah efek jangka panjangnya bisa kemana-mana, kayak yang dijelasin bang fer di video ini. Sejatinya kita tuai apa yang kita tanam",0
2023-09-20T13:11:36Z,@tominasir7437,"@@zweehs yoii bg, intinya kita kg bsa ngejudge mrka scra lsg krn itu kuasa Tuhan dan ada kemungkinan mrka bsa taubat. Tp ttp ajakan dr publik figur ini harus dihentikan oleh negara dan pelakuny harus ttp menjalani hukum yg ada",0
2023-09-20T03:37:33Z,@aripiipp,saya sangat mendukung konten menolak semua kegiatan judi termasuk judi online,0
2023-09-20T03:36:31Z,@AjengPM,"Emak emaknya suka minjem di bank Emo, bapak bapak nya suka main slot. Bocilnya suka main ML sama epep. Negara apa ini coookkk😂",1
2023-09-20T03:36:28Z,@marikel6702,"judi ini benar2 banyak jenisnya, sampe judi di level mamang2 depan SD pun ada",0
2023-09-20T03:35:39Z,@Fatihstory3kesedihan-sr1rl,"Terima kasih, saya akan share video ini",0
2023-09-20T03:35:26Z,@dulcemariya8665,"Iya yg mempromosikan judi online itu salah, tp semua akibat yg terjadi karena judi online itu ttp adalah tanggungjawab pelaku nya sendiri, siapa suruh jd org g0blok dan pemalas. Jd kalau ada org yg mampus karena judi online ya bagusss...  Bisa jd contoh betapa buruknya dampak judi online, dan kalau masih ada yg ga ngerti sudah ada contoh seperti itu, ya mmg sdh g0blok dr pabriknya, mau diapain lg",0
2023-09-20T03:33:24Z,@miftahbahtiar2930,"Semangat mas,",0
2023-09-20T03:33:21Z,@DoddyAhadiyat479161,sebelum nyimak seluruh videonya (ini gw baru liat 30 detik) cuma mau komen.. tumben rapi pake dasi segala ☺👍,0
2023-09-20T03:33:02Z,@naikturun8,"maaf ,,judi online slot ini dah merambah ke semua usia,,,,, dikirain dulu cuma generasi muda aja yang gandrung sama judi slot ini,,,ternyata skrng ibu ibu karyawan pabrik emak emak RT juga gandrung sama ini slot,,,, sampai jatah uang bulanan dari suami ny sebulan habis,,, dan suaminya ngk tau istrinya hutang sana sini demi slot,,, dan ini fakta nya dimna mana,,dan apakah ada hubungan nya sama menjamur rentenir offline dan online di kampung2,,karena demi slot... aparat,,,, kalo dah rame,,,baru bertindak,,,miris,,,",0
2023-09-20T03:32:28Z,@badchoyu6900,"dari endorse judi online jadi duta judi online 😭🤣, itulah negara kita",0
2023-09-20T03:31:37Z,@jefrimanullang,Sistematis penjelasannya. Thanks ilmunya bang,0
2023-09-20T03:31:02Z,@abuukasyah09,"Bang buset dah itu tulisan lama lama kok makin kecil , pas di zoom out jadi gak kebaca 🤣",0
2023-09-20T03:30:42Z,@galangaruarimba4201,Yg gw bingung in artist sampai sekarang blm ada yg ditangkap.,1
2023-09-20T03:30:13Z,@kholidaji7848,Sekarang jg banyak yg menyasar ke IG dg follower ribuan. 7 dari 10 video ig yg gw tonton ada iklan judinya.,0
2023-09-20T03:29:55Z,@tanaiyohrbbchannel1808,Bagaimna klw kita sekuat hati mengingat kan para pemain judi online / influencer untuk tdk bermain judi online. <br><br>Tapi pemerintanya membuat pajak di dalam game tersbut / kominfo tdk spenunya meblokir situ&quot; Tersebut. <br>Bgaimna tanggapan anda bang Freey irwandi ??,0
2023-09-20T03:29:23Z,@bigbongbong,orang jaman sekarang udah gk takut dosa kasian,0
2023-09-20T03:27:53Z,@whoami.43,"<a href=""https://www.youtube.com/watch?v=sjkU1cSq900&amp;t=483"">8:03</a> publik figur yg pura2 begok,gw tau lagi itu siapa.<br><br>Dari semenjak judi online menyerebak mempromosikan iklan di sosial media sampe di promosikan oleh influencer artis2 dan para gamers,gw blm pernah lihat video seperti ini,<br>Gw harap makin banyak orang terutama para creator YouTube untuk mengedukasi betapa bahayanya masuk dlm perjudian,mau itu sebagai pemain atau sebagai orang yg mempromosikan nya,<br>Sedih bgt gw,temen gw kebanyakan udah maen judi slot,<br>Baru beberapa bulan kemaren,temen gw bunuh diri,gegara judi online,<br>ini temen gw satunya lagi stres utang sana sini,sampe mau cerai Ama<br>istri nya,<br>Jadi tolong,para creator, beri edukasi kepada masyarakat kita,bahwa judi online itu bahaya nya gak maen2.<br><br>Terimakasih bang,atas video nya,gw harap banyak influencer sadar bahwa mereka itu salah, mereka gk ada bedanya dengan setan yg menghasut manusia dgn kata2 manis.<br>Stop lah judi2 begitu Wak,gak ada untungnya,stop lah mempromosikan<br>Judi online.",0
2023-09-20T03:27:40Z,@alpiannoor2,Pengen bgt fokus nyimak video ini. Tp ga tahan sama bunyi kapur tulis bergesekan dengan papan tulis. Ngilu sy bang. Mgkn ada alasan tersendiri knp pke itu. Tp klw boleh saran pke spidol aja boleh ga bang hehe maaf ya bang.😅,0
2023-09-20T03:56:21Z,@fadhliazim5536,Wkwkwkw sama bang 🤣,0
2023-09-20T03:27:25Z,@galangaruarimba4201,"Iya bang, masak akun youtube yg main judi online ga di takedown atau tangkepin",0
2023-09-20T03:27:21Z,@mirararara-t8k,MAX :GACOR GACOR WKWKWKWWK,0
2023-09-20T03:26:47Z,@pejalanmaniac,"Teman setongkrongan juga pada buburan gegara judi online ini, <br>Dan akhir nya warung tempat nongkrong sepi dan tutup. 😢",0
2023-09-20T03:25:45Z,@saripurba-sj1qu,Bang fer bahas dong artis2 yang sudah kaya raya jualan live di medsos,0
2023-09-20T03:25:37Z,@freddyhutapea7246,Ah tinggal diangkat jadi duta saja. Minta maaf. Beres 😂,0
2023-09-20T03:25:12Z,@aarik4051,njir keren bgt looknya bang ferry kek the Professor money heist,0
2023-09-20T03:25:08Z,@MantanKaryawan89,"Dijaman sekarang kita harus punya sikap/berfikir kritis. Kita bebas melihat bahkan mengikuti influencer yg kita suka, tapi logika berfikir harus tetap dipakai.",4
2023-09-20T03:24:14Z,@mobiljarvis,bumpernya keren banget.<br>outfit the profesor.,0
2023-09-20T03:24:13Z,@nezzqq,"Mana dipikirin sama influencer asbak yg penting cuan isi otak mereka, ditambah petugas negara abai bahkan ikut menikmati. <br>Jd emang seperti dikondisikan seperti itu, sama seperti narkoba juga begitu.<br><br>Btw, Satu2 nya jalan bisa menang judi adalah jadi influencer atau bandar.",0
2023-09-20T03:23:18Z,@IrfanR,Ericko Gacor Lim,0
2023-09-20T03:23:16Z,@jayajayajayati,yuk di unfollow yang masih promosiin judi online,0
2023-09-20T03:22:26Z,@androgaming3638,"thank&#39;s bng udh bikin video ke gini, moga bisa sadar orang2 yang udah kecanduan dan buat yang belum jangan coba2 👍",0
2023-09-20T03:22:25Z,@dennywidyatmoko9892,kalau sekarang iklan judi online di short video  short video,0
2023-09-20T03:22:03Z,@tigaenam9991,Yang 1 triliun itu denger² dari anggota Depeer yang ketangkep kamera kmaren yak,0
2023-09-20T03:21:53Z,@broaderspeed5818,Gw rasa lebih dr 212 rb dah,0
2023-09-20T03:20:36Z,@dennywidyatmoko9892,goblo gk sih &quot;permainan&quot; kok bisa narik uang beneran,0
2023-09-20T03:20:03Z,@chezett,tapi tukang slot ngga nonton konten ginian TT,0
2023-09-20T03:19:21Z,@kautsaralbana7366,selanjutnya eksplor relasi antara judol dan pinjol pak,0
2023-09-20T03:19:08Z,@MascelavineWine,bro we live in circle and almost everybody love money... krn tidak semua org berpendidikan bray... mereka yang agree dengan diri mereka sendiri...,0
2023-09-20T03:18:50Z,@rayhanpradana7129,ayo prof rencana kan money heist ke markas judi online,0
2023-09-20T03:18:34Z,@alfanarlansyah3454,"Yang menjadikan judi online ini &quot;BIAS&quot; adalah mereka yang menganggap &quot;ini hanya permainan&quot; buat seru-seruan aja. Jadi banyak platform e-money yang ikut memudahkannya dalam metode pembayaran, seperti D*na, Gop*y, dll. Padahal emang semua JUDI itu bentuknya permainan, mau yang online maupun offline, semua hadir dalam konteks PERMAINAN. Semua bias mengusung konsep &quot;cuma sekedar permainan&quot;",12
2023-09-20T03:17:08Z,@superdhanz,gw nonton konten bang fery yg ini eh adsense dr yutub nya malah judi onlen. kirain emang bagian dari konten soalnya ga gw skip. wkwkwkwwk,0
2023-09-20T03:15:02Z,@dokdok1932,"Kebanyakan orang kaya berjudi untuk hiburan semata (walau banyak juga yang sentolop).<br>Sedangkan kaum menengah kebawah bermain judi (kebanyakan) untuk mencari keuntungan, itu yang tolol, bisa cek di kontennya eno bening prihal judi untuk penjelasan singkatnya.<br>Edit : btw hanya orang-orang tolol yang menganggap &#39;permainan&#39; tersebut tidak di setting sedemikian rupa, ibaratnya judi manual (main kartu dsb) bisa dicurangi, apalagi melawan program komputer, Lol beneran tolol atau emang tamak aja sih orang-orang yang masih main judi untuk mencari keuntungan.",1
2023-09-20T03:14:42Z,@paktani4083,"Kalau kemenangan lebih banyak drpada kalah, cemane lah, kan bingung aing",0
2023-09-20T03:13:21Z,@chrisnaambriapurnaputra,"<a href=""https://www.youtube.com/watch?v=sjkU1cSq900&amp;t=683"">11:23</a> kapur tulis bang ferry sampe patah saking kezel nya...",0
2023-09-20T03:12:37Z,@postigabelas,"Ngeri kalo udah nyawer di livestream gamer sih, secara penonton kebanyakan anak² dan respon para streamer yang disawer pun seakan- akan mewajarkan aktifitas judi. Bayangin 15-20 tahun kedepan ada satu generasi anak bangsa yang bobrok akibat judol, karena terpengaruh nonton streamer² itu",0
2023-09-20T03:12:35Z,@dexgooh8459,orang pintar itu jelek tulisannya ya ? hehe,0
2023-09-20T03:12:25Z,@kautsaralbana7366,berita channel youtube dprri di hack live judol kok gak naik ya dimana-mana?,0
2023-09-20T03:12:04Z,@arkahakim7603,Dji Sam Soe nih boss. Senggol dong😂,0
2023-09-20T03:11:06Z,@yenino,buat semua influencer yang sudah mempromosikan judi judi online gue cuma mau bilang ke kalian kalo kalian liat berita ada orang yang bunuh diri karena judi online atau ada orang yang mati karena judi online atau membunuh karena judi online maka tangan kalian BERDARAH atas orang orang itu.,0
2023-09-20T03:10:39Z,@nomicast,Gila keren banget openingnya 🎉,0
2023-09-20T03:10:37Z,@all9409,iklan dibawah video ini. iklan slot 😭😭.<br> kena trigger iklannya biar muncul di video bang ferry.,0
2023-09-20T03:09:18Z,@rexdev4489,"kalau dari kenalan gw sih cuma nonton livestream slot doang, gak sampai ikut main. Bilangny seru aj ditonton",0
2023-09-20T03:08:08Z,@cahyospn723,Aku punya screen shoot😅 yg promosi judi😅,0
2023-09-20T03:07:27Z,@theokin3741,Hati&quot; sekarang anda dalam zona merah karena meraka kartel terbesar di Indonesia,1
2023-09-20T03:05:48Z,@Nodapetualangan,Bang bahas pinjol,0
2023-09-20T03:05:24Z,@rtsebelah,Ada jendralnya... makanya awet ga habis2...,0
2023-09-20T03:04:46Z,@nandypratama9780,wkwkwkkwkwk,0
2023-09-20T03:04:41Z,@apanupen,"Ko gw pengen masuk team konten lu yah bang, kek anjir lu supacool banget bawa bahasan gini dalam komunikasi yang waaah banget sambil ngeroko cinematicnya bagus wah keren , jdbanyak ide buat  bikin konten inimah keren bangeet anjir lu bang",0
2023-09-20T03:04:35Z,@bowensutanto,ini baru influencer,0
2023-09-20T03:04:18Z,@dusun_st,"Kalian sering lihat gak sih, konten-konten yang ada wm logo judi slot di Instagram",0
2023-09-20T03:02:17Z,@MbahMu9829,"Lu kira orang2 kayak eulan Guritno, ari lasso, dan lonte2 instagram perduli satu dua tiga ratus orang mati karena mereka?",0
2023-09-20T03:01:52Z,@nimitahapsari2177,"Cara bicara diintro, mirip omded",0
2023-09-20T03:01:23Z,@gentokiller536,"saya kurang setuju,mau gimana pun main slot sama pasang nomor itu,bener&quot; membantu sekali soalnya saya sendiri yg merasakan saldo saya cuma tinggal 50k<br><br>saya pasang yg 2 nomor di server HK tembuss brooo",0
2023-09-20T03:00:47Z,@riyandsaputra99,"Streamer Gamer yang pasarnya anak&quot; yang bikin resah, kasihan para anak&quot; yang belum matang dalam pemikiran kalau sampai masuk ke dunia judi online. dan itu nyata di sekitar saya sudah banyak",0
2023-09-20T02:59:12Z,@nurhhuda151,Gw percaya. Para pejabat dn pemegang kebijakan pun ikut kecipratan rejeki judi online... Makanya ttp beredar di pasaran,0
2023-09-20T02:59:03Z,@rezaadara7866,"Video ini mengingatkan money is not everything, ethics still matter.",0
2023-09-20T02:58:59Z,@cakra3840,ngakak bgt pas erico lim,0
2023-09-20T02:58:22Z,@rumahjerseysolo1777,influencer goodlooking pamer toket sasaran empuk.. miskin mungkin engak tp udah jelas lemah iman wkwkwkw,0
2023-09-20T02:57:51Z,@damianofrankline,Salfok sama opening nya yg baru pake ai video ya..bgm nya juga keren pake ost nya samurai x yang tactics from yellow monkey,0
2023-09-20T02:57:03Z,@bimatarg4939,wah opening baru bang? wkwkw keren2,0
2023-09-20T02:56:49Z,@20human58,Masterpiece,0
2023-09-20T02:55:12Z,@lextheconqueror999,Professor 👏🔥,0
2023-09-20T02:54:30Z,@yeremiatrisnandar5154,"gw kerja diretail, beneran ngrepotin ada orang tengah malem ampe subuh top up dompet digital, mana lg sibuk supervisi, trus w layanin, top up cuma 50rebu, ngrepotin bener dah",0
2023-09-20T02:54:16Z,@fauzanhilmi4256,mirip professor money heist wkwkw,0
2023-09-20T02:53:08Z,@desasikabu9000,"mantap pak dosen,,",1
2023-09-20T02:51:55Z,@menggambarmanual30,Bumper keren😮,0
2023-09-20T02:51:47Z,@yancraw1233,Waktunya bahas Rempang bang,0
2023-09-20T02:51:17Z,@reyfelrantung2211,Wih intronya lagu legend battosai. 👏,0
2023-09-20T02:50:34Z,@ahmadfazri4768,"asli gue sampe musuhan sama temen kecil gue yg udah belasan tahun temenan karena gue tau dia main slot, ya masalah pinjem uang pastinya. awalnya gue pinjemin tapi jadi tiap bulan minjem nya, ya tentu gue curiga ni orang jadi kaya gali lobang tutup lobang anjir, dan akhirnya ga gue pinjemin lagi dan lost contact",0
2023-09-20T02:50:25Z,@zollapermata,"Vibesnya el professor banget, makasi bg atas edukasinya",0
2023-09-20T02:49:47Z,@harsdensus88,"Semangat bang, ikut blow up masalah Judi Online!",0
2023-09-20T02:47:08Z,@yenino,pembuka nya dalem banget gila..,0
2023-09-20T02:46:56Z,@ilhamnuvista1532,hakikat nya orang yg berjudi itu tolol,0
2023-09-20T02:46:31Z,@michomich4161,mohon maaf tapi kenapa iklan youtube saya blackjack deluxe 😢,0
2023-09-20T02:46:02Z,@shadowgeis6461,saya cma ketawa liat gambler bangkrut,0
2023-09-20T02:45:54Z,@tanggaapache1728,"<a href=""https://www.youtube.com/watch?v=sjkU1cSq900&amp;t=650"">10:50</a> itu maksudnya apa? nama game/ judi yang dipromosikan? Serius ga ngerti",0
2023-09-20T02:45:53Z,@ericongko44,"Saya sendiri g pernah mau nonton konten judi online.<br>Hanya dengan modal pikiran &#39;realistis&#39; dan tidak ada yang &#39;too good to be true&#39;.<br>Soalnya kalau misalnya judi online atau segala instrumen investasi menggiurkan yang tidak masuk akal, saya tidak akan masuk. <br>Dan jika memang ada hal yang begitu menggiurkan, pengajak produk tersebut pasti sudah mengajak keluarganya sendiri untuk menjadi &#39;kaya&#39;. <br>Bukan malah mengajak orang yang tidak dikenal untuk menjadi &#39;kaya&#39;.",0
2023-09-20T02:45:41Z,@dodyindrakurniwan,Kok pengen nulis pakai Kapur LAGI ya.. hehe,0
2023-09-20T02:45:19Z,@PakJayasahabatsutardi-xw6dg,Mantan pro player emel anti mage marsha luminaire dll,0
2023-09-20T02:43:52Z,@laveniaqusman,Diantara 200rb jiwa itu bang termasuk 1 orang yg rapat kemaren itu kan?,0
2023-09-20T02:41:57Z,@panjisraharjo,"Woi zeus goblok, lo tonton ni konten. Zeus tolol",0
2023-09-20T02:41:37Z,@findnuralisah,1. Amanada Manopo<br>2. Angela Lee<br>3. Ari Lasso<br>4. Arief Muhammad a.k.a Mak Beti<br>5. Ayu Ting Ting<br>6. Boy William<br>7. Charly St12<br>8. Chelsea Veronnia<br>9. Denny Cagur<br>10. Dewi Persik<br>11. Diana Dee<br>12. Dinar Candy<br>13. Gilang Dirga<br>14. Hana Hanifah<br>15. Jessica Iskandar<br>16. Nikita Mirzani<br>17. Onadio Leonardo &quot;killing me inside&quot;<br>18. Sule<br>19. Sheila Marcia<br>20. Tyas Mirasih<br>21. Vicky Prasetyo<br>22. Wulan Guritno<br>23. Young Lex<br>24. Zaskia Gotik<br>25. K.O <br>26. C.C,1
2023-09-20T02:41:16Z,@kutipansahabat,Gw coba mau comment di IG live streamer gaming udah pada di gembok kolom chat nya. Kayaknya panik gara-gara konten lu bang.😂😂😂😂,0
2023-09-20T02:40:32Z,@yudhisatrio50,Kayaknya baru pake konsep ini. Itu nulisnya kecil banget di papan.,0
2023-09-20T02:39:54Z,@aryasukma9984,Tapi kenapa yang bayar influencer jarang diberitakan tertangkap?,0
2023-09-20T02:39:45Z,@vickydwiaringga9543,Bener kata ayah UDIL 😊,0
2023-09-20T02:39:44Z,@adirahman8640,"Gw nonton lu, iklan nya judi online anjayy",0
2023-09-20T02:39:16Z,@Arigaming88,"Terusin pak bahas trus soal judi online, klo perlu ama pinjol",0
2023-09-20T02:39:01Z,@suryaningrat4269,Dua satu dua,0
2023-09-20T02:38:06Z,@monalisaaw-tm1uj,even youtube pun ada ads judi onlinenya...,0
2023-09-20T02:37:21Z,@akbarwira3149,"Usul ganti pake whiteboard, suara gesekan kapur dengan papan tulis rasanya ngeres di. Telinga 😂😂",0
2023-09-20T02:36:56Z,@bbyits2am,Our Professor.,0
2023-09-20T02:36:38Z,@addiniyoosha5834,"Bang kalau nulis di papan tulis, usahakan hurufnya besar, yang bisa dibaca minimal dari jarak 2 meter. 🙏",0
2023-09-20T02:36:31Z,@purchankir,"Kalau liat channel berita di telegram hampir tiap hari yg bundir karena slot, dan liat grup emak-emak fb hampir tiap hari yg cerai karena suaminya terjerat slot.",0
2023-09-20T02:34:13Z,@jonpaul3868,"Percuma, ini termasuk Psy OPS untuk penggalangan dana pihak tertentu. SDSB jaman gen Z ya ini😂",0
2023-09-20T02:34:13Z,@aslamnurfikri7640,Sekarang page meme/joke pun ikut promo judi online. DI postnya banyak yg pasang watermark perusahaan judi online,0
2023-09-20T02:33:04Z,@arsitekhalu148,"bang lu pernah ga sih bikin cara biar punya karkter kaya lu, tiap orang kan punya karakter masing masing, gimana biar bisa keluarin karakter lu",0
2023-09-20T02:32:53Z,@pramudyadwiajipangestu1418,"Yang gak suka judi entah online ataupun offline dari vidio ini atau vidio vidio yang lain yang mengedukasi seputar topik perjudian,kita wajib bersyukur gais 🥹",0
2023-09-20T02:32:47Z,@prayugo320,"Klo influencernya artis atau selegram yahhh paling balikin duit bayarannya ke polisi trus AMAN...tapi klo yg ecek ecek ya ditahan.....yaaa begituuuuu khannnnnnnn, atau jangan2, penegak hukumnya nyelem minum air hahaha..",0
2023-09-20T02:31:15Z,@vinasak2440,"pernah gua dpt iklan judi online di FB dan itu pakai artis indonesia yang dirubah suara nya dan di deepfake seolah2 promosi in judi online, ngeri juga yaa berasa ada yang salah di indonesia karna mereka bisa sebebas itu.",0
2023-09-20T02:30:42Z,@zenoknight2799,"Sedih gw ngeliat teman yg jd korban judi online, yg secara sadar atau tidak, ngorbanin nama baik di sekeliling nya.",0
2023-09-20T02:30:40Z,@mrizkyfadhilah647,"WKWKWKWKWKWK, pas salah satu streamer ML bilang bahwa dia gabisa nerima donate donate gituan malah di hujat sama streamer dan viewers yang di donate situs judi online",0
2023-09-20T02:30:01Z,@abdulazis-yk2oc,mana nih influencer yang ngiklanin,0
2023-09-20T02:29:55Z,@aliilham3813,Alhamdulillah bang saya ngikutin bang fery dari taun lalu hampir 90% teman saya semua nya main judi slot saya sendiri untung nya ga terjerumus masuk maen judi karna bayak nonton konten2 kya bang fery,0
2023-09-20T02:29:13Z,@sunnygo8674,Ayo sebut satu-satu influencer yg ngiklan judi online kalo berani!,0
2023-09-20T02:27:06Z,@mainanmurah4413,"Salah baca data om, yang data kemarin itu cuma posting masalah slot online di twitter itu. jadi faktanya mungkin jauh lebih besar dari jumlah itu pemainnya, bisa 10 kali lipat kayanya.",0
2023-09-20T02:26:25Z,@andrewijaya_,The real mencerdaskan kehidupan bangsa 🙌🏼🔥,1
2023-09-20T02:25:37Z,@annisaa.9970,Salfok ngeliat Bang Ferry mirip profesor di La casa de papel 😊🙏🏻,0
2023-09-20T02:24:15Z,@ceritahariiniofficial,Sudah tidak ada logo close the dor,0
2023-09-20T02:22:34Z,@aldialdi1010-s3e,Udah tau bakalan kalah gak bakalan menang dan bodohnya ttep aj masih mau depo ampe aset2 berharga kejual 🗿,0
2023-09-20T02:22:24Z,@Mr_Zeind,Jp x500,0
2023-09-20T02:20:57Z,@Mr_Zeind,Hadir bang buat liat video yang menjadi hal biasa saat ini,0
2023-09-20T02:20:09Z,@nemesisgame2918,Yah kalo influencer paling hukumannya mentok2 jadi Duta bang😊,0
2023-09-20T02:19:20Z,@miftahfariz3890,"Udh lama g liat org menjelaskan pake kapur tulis, terakhir pas masa SD dan itu bikin saya jadi suka dgn materi yg di sampaikan bang Ferry",0
2023-09-20T02:19:02Z,@adikjokopamungkas2923,Udil was right.,0
2023-09-20T02:17:44Z,@Ryanfadillahs,Baru ngeh ga ada logo closethedoor,1
2023-09-20T02:17:27Z,@syaifuddinayuha5529,lanjutkan kawan... berantas judi² online ini,0
2023-09-20T02:17:15Z,@aswad98,konten yang seharusnya mahal🥵,0
2023-09-20T02:16:08Z,@dedekandila6653,Kalo streamer yg di sawer situs judi gimna bang?,0
2023-09-20T02:28:38Z,@dedekandila6653,Bilangnya sih &quot;cuma bilang terimakasih&quot;,0
2023-09-20T02:14:43Z,@pachejanssen5759,Apakah para influencer menonton video ini ??,0
2023-09-20T02:10:58Z,@weykiakagi,"Bang, logo closethedor udah gada. Lu udah keluar karena desas desus om d3ddy terlibat di judi online kah?",0
2023-09-20T02:10:57Z,@ngakaktv1313,Baru juga gua rungkad . Buka yutub langsung ada di branda vidio ini,1
2023-09-20T02:08:31Z,@unstablepingplayer8440,Tes,0
2023-09-20T02:08:30Z,@muhamadalfauzi3958,"Ternyata artis papan atas pun terima endorse-an judi online, ngeri kali disaat si miskin cari nafkah yg halal buat sesuap nasi, si kaya dengan kegoblokannya manfaatin SDM redahnya si miskin",0
2023-09-20T02:08:26Z,@ukanisme,kok udh gada logo close the door lagi?,0
2023-09-20T02:06:30Z,@akufikri8,"Menurut saya bang jika memang web web judol ini makin marak, pemerintah memang harus menutup provider provider penyedia mechine game judi yang di pake pake sama web judol, karna setelah saya amati, web web judol ini kebanyakan atau semua, mereka menggunakan yang namanya mechine game yang di integrasi kan dengan API(Applications Programming Interface) , web web judol ni memang franchise, jadi dia menggunakan API dari provider penyedia mechine game nya, lalu di pasang di web web mereka, kurg lebih gitu",0
2023-09-20T02:05:24Z,@Bluebelle8,Kelas dan keras!! 👏👏👏,0
2023-09-20T02:03:41Z,@agustablumoindong3463,"Kalau sambil berdiri, emosinya lebih meledak kak, lanjutkan 💪💪💪",0
2023-09-20T02:03:12Z,@bramantyakiswara,udah kaya materi seminar daging semua,0
2023-09-20T02:01:43Z,@strosnia3894,Nonton ferry berasa liat el profesor money heist 😂,0
2023-09-20T02:01:29Z,@MuhammadNaufal-xs8jz,interior desainnya keren bang. berasa kaya nonton professor money heist hehehe,0
2023-09-20T02:00:57Z,@mumun5062,"Sekarang udah masuk ke ranah meme/video lucu pake metode watermark biar banyak yg share, jadi apakah yg upload video/memenya bakal di tangkep polisi?",0
2023-09-20T01:59:52Z,@df2px,Konten keren,0
2023-09-20T01:59:16Z,@FahmiAbdillah-s6x,"diakalin om ferry, sebenernya indonesia udah gk bisa. cuma influencer bangsat ini. akalin, ads nya bukan dari indonesia tapi untuk indonesia. coba kalau nemu ads judi online. coba block atau laporkan. nanti negara penerbitnya itu HK atau EU",0
2023-09-20T01:58:46Z,@hehenot4usry,"mhon iziin bang, untuk next tulisan d bornya gedean lagi ehehehe",0
2023-09-20T01:58:38Z,@justpeople5008,"Emg semakin kesini, semakin tambah umur. Gua makin yakin satu satunya cara meningkatkan taraf hidup masyarakat itu bukan subsidi, bukan kebijakan ekonomi dan semacamnya. Tpi meningkatkan taraf pendidikan masyarakatnya, gaperlu menjadi pinter atau jenius, cukup sampai masyarakat bisa tau cara berfikir logis dan kritis",1
2023-09-20T01:56:11Z,@asrulaskar1110,keren kontennya bang,0
2023-09-20T01:56:02Z,@babangtatto3527,Klo di tangkep bisa di tebus bang .. 😂😂😂😂,0
2023-09-20T01:55:55Z,@roboblue,Streamer Game ML dimana ini muncul dong? setiap nonton disawer trus sama Situs Gacor! Diem diem bae,0
